Date,Headlines,Negative,Neutral,Positive,Actual Sentiment,Sentiment value
09/08/2016,"Watch the trailer for Luke Cage, Marvel and Netflix's hip-hop superhero : Trailer watch",0.007320979,0.83076006,0.16191888,Neutral,0.83076006
08/08/2016,Baz Luhrmann's The Get Down: the hip-hop origin story explained – video,0.034630165,0.9056538,0.059716024,Neutral,0.9056538
07/08/2016,The 10 best TV shows to stream this summer: from Stranger Things to UnREAL : TV and radio blog,0.001557853,0.08005423,0.91838795,Positive,0.91838795
07/08/2016,Why Baz Luhrmann’s The Get Down is a rapper’s delight : TV and radio blog,0.007896884,0.24594231,0.74616086,Positive,0.74616086
05/08/2016,The Little Prince review – charming story encumbered by Netflix update,0.002912414,0.19645578,0.8006318,Positive,0.8006318
05/08/2016,Nostalgic nightmares: how Netflix made Stranger Things a watercooler smash,0.21305841,0.6400159,0.14692564,Neutral,0.6400159
05/08/2016,Stranger Things: Netflix boss says it would be 'dumb' not to do season two,0.48703873,0.4491704,0.06379086,Negative,0.48703873
05/08/2016,The 10 best things… to do this week : The ten best things to do this week,0.002317148,0.05256322,0.9451197,Positive,0.9451197
04/08/2016,Scream if you want to go slower: why the slasher flick works better on TV : TV and radio blog,0.052376717,0.52143013,0.42619312,Neutral,0.52143013
03/08/2016,Time Warner buys 10% stake in Hulu,0.02962214,0.92672783,0.043650065,Neutral,0.92672783
29/07/2016,Stylewatch: Barb from Stranger Things : Stylewatch,0.031105062,0.86872315,0.10017186,Neutral,0.86872315
29/07/2016,Make You LOL: when TV tries – and fails – to eat the internet,0.44199494,0.45490065,0.10310446,Neutral,0.45490065
28/07/2016,Internet Famous: vlogging gets the mockumentary treatment : Charlie Lyne's home entertainment,0.03921068,0.6408455,0.31994388,Neutral,0.6408455
28/07/2016,"ABC should partner with Netflix to raise revenue, says Michelle Guthrie",0.011357429,0.67603797,0.3126046,Neutral,0.67603797
28/07/2016,Stranger Things creators tease 'darker' second season,0.13654768,0.7548987,0.10855367,Neutral,0.7548987
27/07/2016,The Crown writer Peter Morgan: 'I bet the queen would've voted Brexit',0.26700115,0.6766257,0.05637316,Neutral,0.6766257
27/07/2016,Netflix reaches out to parents with kids' show featuring Motown classics,0.002698942,0.21798769,0.7793133,Positive,0.7793133
26/07/2016,Netflix to make rival Panama Papers movie,0.15024932,0.799762,0.04998866,Neutral,0.799762
25/07/2016,"The week’s best new TV: Sharknado, Tallulah and the return of Mad TV",0.000997261,0.05397686,0.94502586,Positive,0.94502586
24/07/2016,On my radar: Ruby Tandoh’s cultural highlights : On my radar,0.02240253,0.8725722,0.105025284,Neutral,0.8725722
24/07/2016,Thirty of the best gadgets under £30,0.007458152,0.11147574,0.8810661,Positive,0.8810661
22/07/2016,"Outcasts united: Winona Ryder, Stranger Things and the oddest misfits on TV",0.3819196,0.54298836,0.07509209,Neutral,0.54298836
21/07/2016,Is BoJack Horseman the saddest comedy show ever?,0.88900036,0.10062205,0.010377599,Negative,0.88900036
21/07/2016,Joe Berlinger and Tony Robbins: 'You're never going to convince a cynic',0.3700268,0.5619623,0.06801086,Neutral,0.5619623
19/07/2016,Where will today’s Lucian Freuds hide the mistakes of their youth? : Notebook,0.5841996,0.39108756,0.024712842,Negative,0.5841996
19/07/2016,Netflix is bringing back Making a Murderer for new episodes,0.010023558,0.57085586,0.4191206,Neutral,0.57085586
18/07/2016,Chris Hemsworth reprising role as Captain Kirk's dad in next Star Trek film,0.004253453,0.8393854,0.15636113,Neutral,0.8393854
18/07/2016,Netflix shares plunge 15% as subscribers give streaming service the cold shoulder,0.8690086,0.12424791,0.006743434,Negative,0.8690086
15/07/2016,Stranger Things review – a spooky shot of 80s nostalgia straight to your heart,0.014040266,0.33583575,0.65012395,Positive,0.65012395
14/07/2016,Emmys 2016: the full list of nominees : Game of Thrones: season five,0.009909362,0.7798075,0.21028304,Neutral,0.7798075
13/07/2016,From Game of Thrones to Michael Gove – the legacy of Dungeons & Dragons,0.011913049,0.599583,0.3885039,Neutral,0.599583
11/07/2016,Catch-up and download: from Mr Robot to Stranger Things : TV & radio catch up guide,0.013579036,0.8442387,0.14218232,Neutral,0.8442387
08/07/2016,Court ruling could make sharing Netflix and Spotify passwords a federal crime,0.22598374,0.7404339,0.03358237,Neutral,0.7404339
06/07/2016,Pablo Escobar's brother asks to 'review' season two of Narcos for accuracy,0.089774586,0.8812749,0.028950531,Neutral,0.8812749
27/06/2016,Catch-up and download: from BrainDead to Marco Polo : TV & radio catch up guide,0.029424204,0.9127944,0.05778137,Neutral,0.9127944
26/06/2016,Star Wars leads charge as Sky gears up for an attack on its empire,0.08729135,0.86038285,0.052325785,Neutral,0.86038285
24/06/2016,Orange is the New Black season four review – criminally close to greatness,0.009266731,0.25024682,0.74048644,Positive,0.74048644
22/06/2016,New Netflix logo has UK publishing company seeing double,0.010303341,0.6798195,0.30987713,Neutral,0.6798195
21/06/2016,Sarah Polley adapting Margaret Atwood crime novel for Netflix series,0.027083086,0.9148928,0.058024112,Neutral,0.9148928
18/06/2016,Netflix faces growing competition as new and old rivals step up their game,0.42979327,0.530116,0.040090684,Neutral,0.530116
18/06/2016,Winona Ryder: from teen rebel to screen mum,0.037853755,0.88857865,0.07356754,Neutral,0.88857865
16/06/2016,The Fundamentals of Caring review – Paul Rudd brightens amiable illness tale,0.025319329,0.5895002,0.3851804,Neutral,0.5895002
15/06/2016,"Orange is the New Black: season four will take over your life, without parole",0.34741348,0.5278353,0.12475118,Neutral,0.5278353
13/06/2016,Netflix price rise makes streaming service more expensive than Amazon,0.821376,0.16382714,0.014796863,Negative,0.821376
13/06/2016,This week’s best streaming: from Amazon pilot season to Modern Love : TV & radio catch up guide,0.001626159,0.09470348,0.90367043,Positive,0.90367043
12/06/2016,Will Netflix really steal traditional TV’s crown?,0.46494532,0.49725688,0.03779777,Neutral,0.49725688
10/06/2016,Voltron: Legendary Defender – cartoon reboot deserves a hero’s welcome : Brian Moylan's having an episode,0.00642394,0.17457053,0.81900555,Positive,0.81900555
09/06/2016,Simultaneous global broadcasting could help tackle TV piracy : Digital business,0.015934264,0.48868585,0.49537998,Positive,0.49537998
09/06/2016,Did I miss anything? My life of extreme binge-watching,0.3174593,0.5821213,0.10041938,Neutral,0.5821213
09/06/2016,Stranger Things: Winona Ryder horror has the fright stuff : Trailer watch,0.29942036,0.56486434,0.13571535,Neutral,0.56486434
08/06/2016,Breaking Bad to House of Cards – Netflix finally reveals its binge scale,0.00679017,0.40774193,0.5854679,Positive,0.5854679
06/06/2016,Netflix to produce first original series for India based on Vikram Chandra novel,0.00879339,0.8523655,0.13884106,Neutral,0.8523655
06/06/2016,Do box sets block sex? : Shortcuts,0.13631396,0.83476454,0.028921438,Neutral,0.83476454
05/06/2016,Virgin Trains to introduce free film and TV streaming app,0.005365847,0.6624952,0.33213902,Neutral,0.6624952
02/06/2016,Julie Andrews joins Muppets makers for Netflix kids' show,0.007757328,0.8117456,0.18049704,Neutral,0.8117456
31/05/2016,Lisa Hanawalt: BoJack cartoonist gets personal in Hot Dog Taste Test,0.17438318,0.76626825,0.059348583,Neutral,0.76626825
31/05/2016,People will be talking about Lady Dynamite 50 years from now,0.058617618,0.80950665,0.13187572,Neutral,0.80950665
31/05/2016,The Do-Over review – Adam Sandler misfires in identity-theft yukfest,0.7102544,0.2719091,0.017836502,Negative,0.7102544
26/05/2016,BBC's Peaky Blinders to return for two more seasons,0.003603347,0.59609497,0.40030178,Neutral,0.59609497
25/05/2016,Netflix and Amazon must guarantee 20% of content is European,0.0800057,0.6838162,0.23617814,Neutral,0.6838162
20/05/2016,Lady Dynamite: Maria Bamford’s experimental comedy does meta better,0.010320297,0.31115338,0.6785263,Positive,0.6785263
19/05/2016,Why the Punisher’s Netflix series will need more than big guns,0.25369695,0.69119066,0.055112332,Neutral,0.69119066
16/05/2016,BBC gets green light to launch Netflix rival,0.011216464,0.6638909,0.32489258,Neutral,0.6638909
16/05/2016,'Britflix' and chill – doesn’t have the quite same ring to it : Pass notes,0.60806006,0.35403755,0.037902445,Negative,0.60806006
11/05/2016,Chelsea's new 'late night' Netflix show is too much to Handler,0.37809324,0.44352955,0.17837724,Neutral,0.44352955
10/05/2016,Orange is the New Black season four trailer: what we learned : Trailer review,0.048797574,0.8819162,0.069286175,Neutral,0.8819162
09/05/2016,Chelsea Handler makes a grand global promise to ‘free the talkshow’ : Trailer watch,0.025093531,0.48991942,0.48498702,Neutral,0.48991942
06/05/2016,Better on Netflix: which failed sci-fi and fantasy epics deserve to stream again? : Week in geek,0.34964138,0.4863465,0.16401209,Neutral,0.4863465
06/05/2016,Viral video: Star Wars stormtroopers dance with Barack Obama : Viral video chart,0.034020744,0.83896846,0.12701078,Neutral,0.83896846
05/05/2016,The unmissable TV shows of summer 2016 : Summer arts preview 2016,0.6945124,0.28507945,0.020408167,Negative,0.6945124
05/05/2016,High energy: how Maria Bamford made a sitcom out of her hypomania : Summer arts preview 2016,0.025546841,0.8236888,0.15076439,Neutral,0.8236888
05/05/2016,Cocaine shame: Gérard Depardieu's brash new show Marseille is nothing to sniff at,0.4538097,0.40319195,0.1429983,Negative,0.4538097
04/05/2016,June Diane Raphael: 'So many women are kicking ass as they get older',0.26448718,0.57312304,0.16238977,Neutral,0.57312304
01/05/2016,TV networks battle new media threat as Facebook looms over ad war,0.5273008,0.45946243,0.013236847,Negative,0.5273008
29/04/2016,Watership Down without the claws? You shouldn’t have bothered,0.73715216,0.24458057,0.018267231,Negative,0.73715216
29/04/2016,The Punisher: Netflix to give Daredevil star his own spinoff series,0.006356812,0.8595535,0.13408968,Neutral,0.8595535
28/04/2016,Special Correspondents review – Ricky Gervais's journo bromance posts bafflingly few laughs,0.61705935,0.33274814,0.050192446,Negative,0.61705935
27/04/2016,BBC and Netflix team up for new Watership Down production,0.005172312,0.73459136,0.2602363,Neutral,0.73459136
21/04/2016,Sky chief: we've grown faster than Netflix,0.018248213,0.23483607,0.7469157,Positive,0.7469157
20/04/2016,Canadian Netflix users outraged over blocked access to US services,0.7716349,0.2197715,0.008593587,Negative,0.7716349
18/04/2016,Netflix shares sink as international streaming business reports weak figures,0.83230215,0.15987624,0.007821566,Negative,0.83230215
17/04/2016,"Media Monkey: Netflix, Ashton Kutcher and loved-up Rupert Murdoch : Media Monkey",0.06957568,0.80281866,0.12760569,Neutral,0.80281866
17/04/2016,TV is packed with drama as hunt for the Next Big Thing goes on,0.27892306,0.64645386,0.074623086,Neutral,0.64645386
17/04/2016,"Jeremy Clarkson and Co ‘are worth big money’, says Amazon’s Jay Marine : Media interview",0.011116625,0.35868597,0.6301974,Positive,0.6301974
15/04/2016,Jane Fonda at Tribeca: 'Hillary Clinton will be president',0.1153487,0.7602303,0.12442093,Neutral,0.7602303
14/04/2016,Ricky Gervais is returning to standup and David Brent – we should celebrate : Open mic,0.000845369,0.044879302,0.95427537,Positive,0.95427537
12/04/2016,Netflix’s early customers face price hike,0.41007072,0.55043286,0.039496437,Neutral,0.55043286
12/04/2016,"All hail Tituss, breakout star of Unbreakable Kimmy Schmidt",0.00220523,0.13804969,0.859745,Positive,0.859745
12/04/2016,"We wouldn't make X Factor but we can reinvent TV competitions, says Netflix",0.07192006,0.63310814,0.29497185,Neutral,0.63310814
12/04/2016,Netflix to air Top Gear worldwide in head-to-head with Amazon's Clarkson,0.050051443,0.7499001,0.20004852,Neutral,0.7499001
11/04/2016,"Netflix's The Crown won't give 'toadyish' view of royals, says Matt Smith",0.40802693,0.5275581,0.06441503,Neutral,0.5275581
11/04/2016,Kevin Spacey: House of Cards 'doesn’t go far enough' in reflecting US election,0.68309134,0.30470973,0.012198911,Negative,0.68309134
08/04/2016,Will Sean Parker's Screening Room hurt or help the film industry?,0.28599378,0.67493004,0.039076168,Neutral,0.67493004
04/04/2016,Ashton Kutcher's The Ranch: story of a family’s implosion with a laugh track : Brian Moylan's having an episode,0.20792529,0.7264984,0.065576285,Neutral,0.7264984
04/04/2016,Netflix to air The Bridge creator's Marcella worldwide,0.007638886,0.8153947,0.17696644,Neutral,0.8153947
29/03/2016,Netflix deals Channel 4 knockout blow over Charlie Brooker's Black Mirror,0.21659356,0.66489524,0.11851116,Neutral,0.66489524
28/03/2016,Netflix's breaking good: from DVD mail-order firm to UK's top streaming service,0.001317831,0.028042939,0.9706392,Positive,0.9706392
24/03/2016,Ricky Gervais in Special Correspondents: watch the first trailer for the Netflix film,0.013112182,0.93885654,0.048031345,Neutral,0.93885654
24/03/2016,What's the state of TV? A step-by-step breakdown of what you need to know,0.2126634,0.7619726,0.025364028,Neutral,0.7619726
23/03/2016,Celebrity and tech donations fuel DeRay Mckesson's run for Baltimore mayor,0.00508664,0.5721748,0.4227385,Neutral,0.5721748
22/03/2016,Netflix races ahead of Amazon and Sky with 5m UK households,0.023794005,0.6697397,0.30646628,Neutral,0.6697397
19/03/2016,My Beautiful Broken Brain: a painfully literal addition to the inspirational recovery canon : Charlie Lyne's home entertainment,0.0863582,0.5293546,0.38428727,Neutral,0.5293546
18/03/2016,Pee-wee's Big Holiday review: a fine bromance for the suited man-child,0.0034208,0.16311802,0.8334612,Positive,0.8334612
18/03/2016,Channel 4 fights to keep Charlie Brooker's Black Mirror on its screens,0.0629057,0.8834961,0.053598218,Neutral,0.8834961
18/03/2016,Judd Apatow: Donald Trump is like 'the psycho girl on The Bachelor',0.6735133,0.30680764,0.019679047,Negative,0.6735133
17/03/2016,Vivid Sydney: Bjo¨rk joins New Order and Spike Jonze on 2016 lineup,0.006023578,0.9023158,0.09166062,Neutral,0.9023158
14/03/2016,Unbreakable Kimmy Schmidt season two trailer – heaven is a Christmas shop : Trailer watch,0.019284861,0.6486696,0.3320456,Neutral,0.6486696
13/03/2016,The Dressmaker; Game of Thrones 5; Time Out of Mind; Güeros; Flowers and more – review : Guy Lodge's streaming and DVDs,0.020554781,0.8929861,0.086459115,Neutral,0.8929861
11/03/2016,The Secret Actress: who’d have thought Netflix would usher in gender equality?? : The secret actress,0.28435054,0.64849454,0.06715486,Neutral,0.64849454
10/03/2016,BBC and ITV in talks to launch a Netflix-style streaming service,0.024248928,0.84836686,0.12738426,Neutral,0.84836686
10/03/2016,Vimeo launches new originals and offers 'high-quality' alternative to YouTube,0.006587162,0.35344872,0.63996416,Positive,0.63996416
10/03/2016,UK viewers doubled amount of time spent streaming TV in 2015,0.04222955,0.86179036,0.09598008,Neutral,0.86179036
09/03/2016,Is Netflix making you miserable? : Shortcuts,0.8843041,0.10660232,0.009093458,Negative,0.8843041
04/03/2016,House of Cards fans face sleepless weekend as Netflix releases Season 4,0.2117351,0.7009601,0.087304845,Neutral,0.7009601
04/03/2016,Watch the trailer for House of Cards season 4 – video,0.014912581,0.9407195,0.044367902,Neutral,0.9407195
03/03/2016,Top Gear: Netflix could air new series in global battle with Amazon's Clarkson,0.041219786,0.7449498,0.21383037,Neutral,0.7449498
02/03/2016,Dating out of your league? There’s no such thing,0.6534692,0.3180262,0.028504597,Negative,0.6534692
01/03/2016,House of Cards to Daredevil: new to Netflix in March : Stream on,0.002918433,0.8561121,0.1409695,Neutral,0.8561121
26/02/2016,Fuller House: Tanner family nostalgia doesn't make redundant sitcom better : Brian Moylan's having an episode,0.42099595,0.48397171,0.09503235,Neutral,0.48397171
26/02/2016,"Crouching Tiger, Hidden Dragon: Sword of Destiny review – sequel doesn't have the chops",0.7642932,0.21999975,0.015707089,Negative,0.7642932
25/02/2016,Net neutrality: BBC urges Ofcom to protect iPlayer,0.06481065,0.74562496,0.18956442,Neutral,0.74562496
24/02/2016,Will Rupert Murdoch benefit from Australian media reforms? : Greenslade,0.06731109,0.8735268,0.059162144,Neutral,0.8735268
23/02/2016,Deutschland 83 opens the floodgate for a German TV renaissance : TV and radio blog,0.008255952,0.6446972,0.34704682,Neutral,0.6446972
21/02/2016,Selling War and Peace to the Russians: global cash drives UK drama,0.4037361,0.5763846,0.019879263,Neutral,0.5763846
21/02/2016,Michael Pollan: ‘I’m uncomfortable with the foodie label’ : Lunch with...,0.63149685,0.3533108,0.015192353,Negative,0.63149685
20/02/2016,Why I love... Winona Ryder : The crush,0.002462216,0.03418554,0.9633522,Positive,0.9633522
19/02/2016,French TV's reputation spirals upward,0.035252564,0.6763817,0.28836566,Neutral,0.6763817
19/02/2016,Amazon buys new Woody Allen film while Netflix hides Crouching Tiger sequel from critics,0.23370095,0.65563416,0.110664934,Neutral,0.65563416
19/02/2016,Love: Judd Apatow deconstructs relationships in clever but odd romcom : Brian Moylan's having an episode,0.03297127,0.37477535,0.5922534,Positive,0.5922534
17/02/2016,How TV made us fall back in love with romcoms,0.06706762,0.5104131,0.42251924,Neutral,0.5104131
11/02/2016,The Netflix black market: why your login details may not be safe,0.7949714,0.1982518,0.00677683,Negative,0.7949714
10/02/2016,Beatles for babies: the cartoon bringing the Fab Four to the next generation,0.007972998,0.45206314,0.5399639,Positive,0.5399639
07/02/2016,The golden years of romance and rebels: TV taps into turmoil of 1970s New York,0.1461023,0.7789958,0.074901894,Neutral,0.7789958
05/02/2016,Orange is the New Black renewed for three additional seasons,0.003271469,0.42514643,0.5715821,Positive,0.5715821
04/02/2016,Cooked: the importance of making your own food,0.0469847,0.8266075,0.12640776,Neutral,0.8266075
02/02/2016,Which is the best TV and movies streaming service?,0.018015014,0.70184916,0.28013584,Neutral,0.70184916
30/01/2016,"Western: an elegant documentary, roundly ignored : Charlie Lyne's home entertainment",0.15296704,0.6547639,0.19226909,Neutral,0.6547639
30/01/2016,Lauren Graham makes it official: Gilmore Girls revival is coming to Netflix,0.004531498,0.6385024,0.356966,Neutral,0.6385024
29/01/2016,How Agent Carter escaped the bloated Marvel universe,0.12265487,0.77133065,0.10601446,Neutral,0.77133065
29/01/2016,"Viral video: One Direction, House of Cards and Adele : Viral video chart",0.0072807,0.8186412,0.17407818,Neutral,0.8186412
29/01/2016,Netflix's House of Cards to return for fifth season – but without its creator,0.04520537,0.8732031,0.08159151,Neutral,0.8732031
29/01/2016,Welcome to the sixth evolution of television: place-shifting,0.00965234,0.53803605,0.4523116,Neutral,0.53803605
27/01/2016,Amazon and Netflix need to decide if they’re in the TV or movie business,0.22133216,0.7354963,0.04317146,Neutral,0.7354963
26/01/2016,What's the secret to retaining fickle internet TV audiences? : Publishing and platforms,0.37551144,0.5756314,0.048857115,Neutral,0.5756314
25/01/2016,Sundance buzz and a box office blizzard – the Dailies film podcast : The Guardian's Film Weekly,0.16082218,0.76579136,0.07338652,Neutral,0.76579136
24/01/2016,"Chelsea Handler is judge, jury, and executioner in new Chelsea Does",0.048601974,0.92105836,0.030339682,Neutral,0.92105836
24/01/2016,Netflix and thrill: TV industry braced for rollercoaster ride,0.023309017,0.6633053,0.31338564,Neutral,0.6633053
21/01/2016,Kenya's film censor: Netflix a threat to 'moral values and national security',0.7351024,0.25744537,0.007452223,Negative,0.7351024
19/01/2016,Netflix share prices soar as company reaches nearly 75m subscriptions,0.005971319,0.17179963,0.8222291,Positive,0.8222291
19/01/2016,Doubts cast on Netflix plan to stop use of VPNs to get around regional blocking,0.21271348,0.7509884,0.03629811,Neutral,0.7509884
18/01/2016,Making a Murderer directors defend series: 'Of course we left out evidence',0.40722522,0.5451087,0.0476661,Neutral,0.5451087
18/01/2016,Daredevil cast teases new villains for second season of Netflix series,0.017817931,0.87936026,0.102821775,Neutral,0.87936026
18/01/2016,Judd Apatow brings Love to Netflix: 'When Harry Met Sally? Lies!' : Trailer watch,0.018338954,0.28751892,0.69414216,Positive,0.69414216
18/01/2016,Book on Making a Murderer case to be published by Penguin Random House,0.06865648,0.8835803,0.047763184,Neutral,0.8835803
17/01/2016,Netflix executive dismisses NBC's ratings reveal as 'remarkably inaccurate',0.72731334,0.25767645,0.015010229,Negative,0.72731334
17/01/2016,"Jessica Jones writers didn't set out to explore rape, showrunner says",0.4495669,0.5240417,0.026391389,Neutral,0.5240417
16/01/2016,HBO's Sesame Street is the battlefield in the streaming wars for kids' TV,0.2805161,0.5705314,0.14895242,Neutral,0.5705314
15/01/2016,Netflix to stop Australians accessing US content library using proxies and VPNs,0.605811,0.38277355,0.011415388,Negative,0.605811
15/01/2016,From GoPro to oh no! Investors reeling from stock price plunge,0.80637527,0.17984934,0.013775412,Negative,0.80637527
15/01/2016,Netflix announces crackdown on VPN users,0.24395119,0.72018653,0.03586228,Neutral,0.72018653
14/01/2016,Netflix links with UK's Channel 4 for Matrix-inspired thriller Kiss Me First,0.006258662,0.84763396,0.1461073,Neutral,0.84763396
14/01/2016,Stock market's 2016 rout has tech firms reeling – and may prove fatal for some,0.8665341,0.12746501,0.006000992,Negative,0.8665341
14/01/2016,How to watch Netflix as a feminist,0.04383746,0.81108254,0.14507999,Neutral,0.81108254
13/01/2016,Making a Murderer's Steven Avery appeals conviction in Halbach case,0.25613713,0.7183839,0.025478968,Neutral,0.7183839
13/01/2016,The Weekly Beast: silence of the lambs as Australia Day Lee Lin Chin ad faces ban : The weekly beast,0.60032856,0.38318917,0.016482277,Negative,0.60032856
13/01/2016,Have we reached the spoiler statute of limitations on Making a Murderer? : Notebook,0.3959476,0.57801217,0.0260402,Neutral,0.57801217
12/01/2016,Streaming for joy: how to master internet TV,0.011104394,0.32596737,0.6629282,Positive,0.6629282
11/01/2016,Deadwood: what to watch until the movie rides into town : TV and radio blog,0.05140138,0.8909818,0.057616785,Neutral,0.8909818
10/01/2016,Will Netflix outgun the networks at the Golden Globes in TV’s cultural revolution?,0.029888371,0.8110301,0.15908156,Neutral,0.8110301
09/01/2016,"Making a Murderer spurs 275,000 viewers to demand pardon for central character",0.44269085,0.5262269,0.031082354,Neutral,0.5262269
07/01/2016,Netflix says Adam Sandler's The Ridiculous 6 has posted its best ever viewing figures,0.003532064,0.0861658,0.9103021,Positive,0.9103021
07/01/2016,Making a Murderer: the Netflix documentary beating TV drama at its own game : Have you been watching?,0.028318776,0.57162285,0.40005833,Neutral,0.57162285
07/01/2016,Netflix: from DVD rentals to the verge of world domination,0.17141,0.7166215,0.11196851,Neutral,0.7166215
07/01/2016,Marvel's Daredevil – season two is coming soon : Trailer watch,0.001575,0.45013577,0.54828924,Positive,0.54828924
06/01/2016,Making a Murderer depicts miscarriages of justice that are not at all rare : Trevor Timm column,0.7603355,0.22852372,0.011140766,Negative,0.7603355
06/01/2016,"Netflix, Spotify and Apple power UK entertainment revenue to record £6.1bn",0.002562722,0.077931024,0.9195063,Positive,0.9195063
06/01/2016,Netflix announces it will launch in 130 more countries,0.00207642,0.46845728,0.5294663,Positive,0.5294663
05/01/2016,Making a Murderer: directors say juror told them Steven Avery was framed,0.46320653,0.52558184,0.011211588,Neutral,0.52558184
05/01/2016,Xavier Dolan triumphs in row with Netflix UK over his film's aspect ratio,0.004225538,0.24419612,0.75157833,Positive,0.75157833
05/01/2016,Volvo and Netflix's self-driving car will let you watch movies on your commute,0.004763283,0.18288739,0.8123493,Positive,0.8123493
04/01/2016,"Chelsea Does, Sherlock, Shadowhunters and The Good Wife – new to Netflix in January : Stream on",0.002836719,0.61050916,0.38665408,Neutral,0.61050916
03/01/2016,"More drama like Poldark and the Crown, plus a BBC battle : 2016 the year ahead",0.008367132,0.37402186,0.617611,Positive,0.617611
02/01/2016,How foreign TV drama became de rigueur with UK viewers,0.1435602,0.7960655,0.06037423,Neutral,0.7960655
02/01/2016,The Ridiculous 6: Adam Sandler moves to Netflix : Charlie Lyne's home entertainment,0.30541712,0.59706306,0.097519785,Neutral,0.59706306
31/12/2015,Netflix's Making a Murderer shows the limits of web sleuthing,0.53317493,0.42178375,0.045041304,Negative,0.53317493
30/12/2015,Making a Murderer: another blow to our confidence in America's police,0.9181577,0.07874265,0.003099759,Negative,0.9181577
28/12/2015,Jeff Bezos: 'I want Amazon to win an Oscar',0.031791884,0.3431024,0.62510574,Positive,0.62510574
24/12/2015,Last-minute Christmas shopping? A technology gift guide,0.025837896,0.7606437,0.21351837,Neutral,0.7606437
24/12/2015,The best TV shows available to stream over Christmas : TV tonight,0.001409172,0.044318993,0.95427185,Positive,0.95427185
20/12/2015,"Netflix paid no corporation tax despite 4.5m UK subscribers, report claims",0.15607911,0.72222716,0.12169369,Neutral,0.72222716
19/12/2015,Crush of the week: Jessica Jones : The crush,0.044133455,0.8151375,0.14072901,Neutral,0.8151375
18/12/2015,Depression: the unlikely guest star of the year's most interesting TV : TV and radio blog,0.06325887,0.43413118,0.50260997,Positive,0.50260997
18/12/2015,Can Limmy's Show! translate to an American audience?,0.058381677,0.8444469,0.09717142,Neutral,0.8444469
17/12/2015,Best TV of 2015: No 1 – Unbreakable Kimmy Schmidt : Best TV of 2015,0.002559966,0.10448543,0.8929546,Positive,0.8929546
16/12/2015,House of Cards to return for fourth season in March 2016,0.00434836,0.9126963,0.08295531,Neutral,0.9126963
10/12/2015,"UK most advanced TV-watching country in world, research finds",0.003384624,0.23373383,0.7628815,Positive,0.7628815
09/12/2015,Netflix and Sky Sports could be unblocked for European travellers,0.15743856,0.7254042,0.11715727,Neutral,0.7254042
07/12/2015,"A Very Murray Christmas, Ridiculous 6, Lost River: new on Netflix in December : Stream on",0.051356673,0.7677715,0.18087187,Neutral,0.7677715
06/12/2015,Can broadcast TV match streaming’s big budget shows?,0.11167596,0.83969826,0.04862583,Neutral,0.83969826
04/12/2015,Bill Murray meets Phoenix – hear their festive single Alone on Christmas Day,0.005378375,0.78117406,0.21344765,Neutral,0.78117406
04/12/2015,Jessica Jones season one recap: we need to talk about Kilgrave : TV and radio blog,0.031170895,0.8903735,0.078455605,Neutral,0.8903735
03/12/2015,The best TV shows of 2015 : Best culture 2015,0.001206936,0.03727242,0.9615207,Positive,0.9615207
27/11/2015,Idris Elba reveals brush with death while filming in Ghana,0.44048414,0.5457823,0.013733508,Neutral,0.5457823
26/11/2015,Black films matter: why Chi-Raq and Beasts of No Nation are game-changers,0.051787205,0.74678546,0.20142739,Neutral,0.74678546
23/11/2015,From Titus to Marshmallow: ranking TV's top five black LGBT characters : TV and radio blog,0.03187476,0.9072051,0.06092017,Neutral,0.9072051
20/11/2015,Marvel's Jessica Jones: the smartest superhero show for aeons : Brian Moylan's having an episode,0.002390711,0.09847247,0.89913684,Positive,0.89913684
20/11/2015,Noir nights and superpowered sex – everything you need to know about Marvel's Jessica Jones : TV and radio blog,0.014785613,0.6744366,0.31077775,Neutral,0.6744366
18/11/2015,Does The Man in the High Castle prove that the best TV is now streamed?,0.018804887,0.41435012,0.566845,Positive,0.566845
17/11/2015,"A Very Murray Christmas trailer: 'We got food, booze and attractive people' : Trailer watch",0.029293412,0.36698398,0.6037226,Positive,0.6037226
16/11/2015,W/ Bob and David: why the rise of sketch comedy is no brief laugh,0.17137064,0.6825041,0.14612529,Neutral,0.6825041
13/11/2015,David Tennant on playing a villain in Marvel's Jessica Jones: 'People are compelled to do whatever he says',0.11059239,0.79932135,0.09008628,Neutral,0.79932135
11/11/2015,BBC chief: new TV download service not in competition with Netflix,0.100925334,0.78121537,0.11785924,Neutral,0.78121537
11/11/2015,Netflix invests $50m in Snowpiercer director Bong Joon-ho's new film,0.004631604,0.7493748,0.24599361,Neutral,0.7493748
07/11/2015,The Gilmore Guys: the podcast that dissects the Gilmore Girls piece by piece : Listen to this,0.024965268,0.8880608,0.08697388,Neutral,0.8880608
06/11/2015,Master of None: Aziz Ansari makes a sitcom with soul,0.018705303,0.6841783,0.29711643,Neutral,0.6841783
05/11/2015,Time Warner cuts profit forecast and hints it may delay Netflix releases,0.49378046,0.48557627,0.02064327,Negative,0.49378046
05/11/2015,Silicon Valley feigns benevolence with self-serving benefits packages,0.2660463,0.5114493,0.22250447,Neutral,0.5114493
04/11/2015,Jessica Jones: interview with Krysten Ritter and Carrie Anne Moss – video : TV and radio blog,0.01161253,0.93607706,0.052310437,Neutral,0.93607706
