Time,Headlines,Ticker,Negative,Neutral,Positive,Actual Sentiment,Sentiment value
25/12/2019,The most exciting movies of 2020 – family films - The most anticipated movies of 2020,Paramount Global,0.000845434,0.0226912,0.9764633,Positive,0.9764633
22/12/2019,Disney’s stable of heroes dominates the big-screen galaxy - Observer business agenda,Paramount Global,0.008310491,0.37192845,0.61976105,Positive,0.61976105
16/12/2019,Spies in Disguise review – Will Smith brings pecks appeal to animated caper,Paramount Global,0.013933383,0.7141632,0.27190346,Neutral,0.7141632
16/12/2019,Star Wars forecast to make 2019 all-time record year for UK box office,Paramount Global,0.002279484,0.2974211,0.70029944,Positive,0.70029944
14/12/2019,It’s Die Hard with fairies ... and a walk on part for the author in Artemis Fowl film,Paramount Global,0.0262245,0.8532717,0.12050379,Neutral,0.8532717
12/12/2019,The streaming giants are erasing cinema’s history,Paramount Global,0.61157244,0.35990292,0.028524665,Negative,0.61157244
07/12/2019,Disney under fire over Aladdin spin-off starring minor white character,Paramount Global,0.47680822,0.4810695,0.042122263,Neutral,0.4810695
04/12/2019,Aladdin star Mena Massoud: 'I haven't had a single audition since film was released',Paramount Global,0.18627866,0.68373,0.12999134,Neutral,0.68373
03/12/2019,Black Widow: first trailer for the Scarlett Johansson superhero movie released online,Paramount Global,0.008700064,0.9299981,0.06130178,Neutral,0.9299981
03/12/2019,"Big deal, he is: how Baby Yoda became 2019's biggest new character",Paramount Global,0.006441246,0.23279224,0.7607665,Positive,0.7607665
26/11/2019,'Baby Yoda' mystery: Giphy sorry for pulling gifs of Star Wars character,Paramount Global,0.4348899,0.51049316,0.05461699,Neutral,0.51049316
23/11/2019,Frozen II review – magical journey into the unknown with Elsa and Anna,Paramount Global,0.023557061,0.789629,0.18681389,Neutral,0.789629
22/11/2019,Frozen II fever reaches UK as Disney sequel opens in cinemas,Paramount Global,0.003320234,0.48651156,0.5101682,Positive,0.5101682
19/11/2019,Song of the South: the difficult legacy of Disney's most shocking movie,Paramount Global,0.39454898,0.5169572,0.0884938,Neutral,0.5169572
17/11/2019,The Disney empire strikes back at Netflix – but more rivals are set to enter the fray - Business leader,Paramount Global,0.12041106,0.75666416,0.12292478,Neutral,0.75666416
14/11/2019,Disney+ attaches warnings of 'outdated cultural depictions' to classic films,Paramount Global,0.36992052,0.566525,0.06355451,Neutral,0.566525
14/11/2019,Frozen II review – a charming return but the thaw's setting in,Paramount Global,0.008297807,0.2541366,0.7375656,Positive,0.7375656
13/11/2019,A load of 'MacClunkey': will George Lucas’s Star Wars tinkering never end? - Week in geek,Paramount Global,0.22526176,0.5864049,0.18833332,Neutral,0.5864049
12/11/2019,Lady and the Tramp review – Disney's lovestruck dogs come to half-life,Paramount Global,0.008169146,0.43776107,0.55406976,Positive,0.55406976
12/11/2019,The Mandalorian review – splashy Star Wars show is a dusty disappointment,Paramount Global,0.95875186,0.037727494,0.003520687,Negative,0.95875186
31/10/2019,Australia's streaming wars: what’s on each platform and which one is for you?,Paramount Global,0.11726002,0.848531,0.034209006,Neutral,0.848531
16/10/2019,Netflix's growth slows as it braces for influx of competition,Paramount Global,0.48755223,0.47710058,0.03534715,Negative,0.48755223
15/10/2019,Maleficent: Mistress of Evil review – panto fun is missing in action,Paramount Global,0.6205909,0.3438525,0.035556577,Negative,0.6205909
15/10/2019,Operation Dumbo Drop to Mr Boogedy: the 10 strangest Disney films,Paramount Global,0.25520977,0.6647103,0.080079935,Neutral,0.6647103
13/10/2019,Mouse whisperers: meet the Disney influencers making a living at the Magic Kingdom,Paramount Global,0.003822987,0.6180657,0.37811124,Neutral,0.6180657
09/10/2019,Geena Davis announces 'Spellcheck for Bias' tool to redress gender imbalance in movies,Paramount Global,0.07269653,0.888132,0.03917155,Neutral,0.888132
01/10/2019,"Out of space: Star Wars Resistance has gay characters, Disney says",Paramount Global,0.29743677,0.6422151,0.060348142,Neutral,0.6422151
26/09/2019,Marvel mastermind Kevin Feige to develop new Star Wars film,Paramount Global,0.006471513,0.82277215,0.17075628,Neutral,0.82277215
19/09/2019,'Underpaid and undervalued': 10 women claim systemic discrimination at Disney,Paramount Global,0.7977004,0.19468516,0.00761444,Negative,0.7977004
15/09/2019,"TV industry entering 'second wave of disruption', claims BBC chief",Paramount Global,0.43314946,0.52972704,0.037123576,Neutral,0.52972704
06/09/2019,Netflix and Amazon double their spending on UK-made TV shows,Paramount Global,0.024365975,0.55005413,0.42557985,Neutral,0.55005413
02/09/2019,Make them wait! Why the age of bingewatching may finally be over,Paramount Global,0.28157914,0.5325833,0.18583754,Neutral,0.5325833
28/08/2019,Summer box office 2019: what are the major lessons of the season?,Paramount Global,0.053687192,0.9123629,0.033949982,Neutral,0.9123629
24/08/2019,The Mandalorian: Disney unveils trailer for Star Wars TV series,Paramount Global,0.006889991,0.8669118,0.1261982,Neutral,0.8669118
23/08/2019,Stan Lee's daughter condemns Disney over Spider-Man split,Paramount Global,0.37868968,0.58364105,0.037669316,Neutral,0.58364105
22/08/2019,Can Spider-Man survive outside of the Marvel universe?,Paramount Global,0.08685378,0.83855784,0.07458834,Neutral,0.83855784
21/08/2019,Spider-Man out of Marvel Cinematic Universe after Disney split with Sony,Paramount Global,0.118328996,0.81177115,0.06989981,Neutral,0.81177115
16/08/2019,Disney’s Mulan star sparks call for boycott with Hong Kong stance,Paramount Global,0.43759844,0.5214531,0.04094844,Neutral,0.5214531
04/08/2019,"Disney, king of the box office, now primed to do battle with Netflix",Paramount Global,0.11835515,0.6515829,0.2300619,Neutral,0.6515829
02/08/2019,A logistical challenge: try to end the week on a positive note - Digested week,Paramount Global,0.006826967,0.24938612,0.74378693,Positive,0.74378693
29/07/2019,Disney breaks own record for global box office returns in a year,Paramount Global,0.002921485,0.16985205,0.8272265,Positive,0.8272265
22/07/2019,From tragic to magic: what's the best Disney remake so far?,Paramount Global,0.037070595,0.6952208,0.26770854,Neutral,0.6952208
21/07/2019,Avengers: Endgame tops Avatar to be highest grossing film,Paramount Global,0.001839244,0.12526777,0.872893,Positive,0.872893
21/07/2019,The Lion King review – resplendent but pointless - Mark Kermode's film of the week,Paramount Global,0.5177101,0.398946,0.08334397,Negative,0.5177101
19/07/2019,Beyoncé: The Lion King: The Gift review – superstar shows impeccable taste,Paramount Global,0.002269308,0.08057143,0.91715926,Positive,0.91715926
18/07/2019,The 30 greatest Disney songs – ranked! - Ranked,Paramount Global,0.002501352,0.19910482,0.7983938,Positive,0.7983938
16/07/2019,Harry Styles in talks to play Prince Eric in live-action The Little Mermaid,Paramount Global,0.008549108,0.91108954,0.080361314,Neutral,0.91108954
12/07/2019,Fairytale rise: Disney climbs to new high of Hollywood dominance,Paramount Global,0.001918735,0.14614616,0.8519351,Positive,0.8519351
11/07/2019,The Lion King review – deepfake copycat ain't so grrreat - Peter Bradshaw's film of the week,Paramount Global,0.18544795,0.66383886,0.1507132,Neutral,0.66383886
11/07/2019,"For the sake of cinema, Disney needs to be broken up",Paramount Global,0.5789969,0.38436922,0.03663391,Negative,0.5789969
08/07/2019,Mulan: first trailer for Disney live action reboot released,Paramount Global,0.004322365,0.8450498,0.1506279,Neutral,0.8450498
08/07/2019,The Mulan trailer is a dismal sign Disney is bowing to China's nationalistic agenda,Paramount Global,0.84446967,0.14579795,0.009732298,Negative,0.84446967
05/07/2019,"As a ginger, I’m calling out the racist backlash against The Little Mermaid",Paramount Global,0.53712136,0.42333156,0.03954709,Negative,0.53712136
05/07/2019,Four women allege discrimination in major Disney pay gap case,Paramount Global,0.6084089,0.38320392,0.008387104,Negative,0.6084089
04/07/2019,US singer Halle Bailey cast as Ariel in Disney's live-action remake of The Little Mermaid,Paramount Global,0.002386687,0.72606915,0.27154416,Neutral,0.72606915
03/07/2019,Toy Story 2 casting couch 'blooper' deleted by Disney after #MeToo movement,Paramount Global,0.3330375,0.5997316,0.06723081,Neutral,0.5997316
27/06/2019,The problem with Flash Gordon is racism – and animation won't fix it - Week in geek,Paramount Global,0.8606516,0.12699342,0.012354929,Negative,0.8606516
13/06/2019,Toy Story 4 review – new characters but the same old Story - Peter Bradshaw's film of the week,Paramount Global,0.03395002,0.8323703,0.13367976,Neutral,0.8323703
09/06/2019,Tempted to pray for a less pitiful pension - Brief letters,Paramount Global,0.24052499,0.66202325,0.097451754,Neutral,0.66202325
04/06/2019,How would a Hollywood boycott over Georgia's abortion ban hit the state's film industry?,Paramount Global,0.39864495,0.5849422,0.016412815,Neutral,0.5849422
02/06/2019,"If Netflix decided to show ads, revenues really might start streaming in - Business leader",Paramount Global,0.03754388,0.6137214,0.3487347,Neutral,0.6137214
31/05/2019,Northern Ireland abortion campaigners urge Disney and Netflix boycott,Paramount Global,0.61952984,0.36580068,0.01466947,Negative,0.61952984
30/05/2019,Disney chief: abortion law would make it difficult to keep filming in Georgia,Paramount Global,0.6467238,0.34114322,0.012132989,Negative,0.6467238
24/05/2019,The fairest of them all? Two cheers for Aladdin's browner Princess Jasmine,Paramount Global,0.010930865,0.20915245,0.7799167,Positive,0.7799167
22/05/2019,Aladdin review – live-action remake really takes flight,Paramount Global,0.011812348,0.4051588,0.5830288,Positive,0.5830288
16/05/2019,Nearing the endgame: is Hollywood's lust for sequels destroying cinema?,Paramount Global,0.6721244,0.3054779,0.022397716,Negative,0.6721244
07/05/2019,Siamese cats to be dropped from Lady and the Tramp remake,Paramount Global,0.27572548,0.7032931,0.02098143,Neutral,0.7032931
01/05/2019,Robert Downey Jr expected to make $75m for Avengers: Endgame,Paramount Global,0.00330725,0.50649714,0.4901956,Neutral,0.50649714
27/04/2019,Disney heir on CEO's $66m pay: 'No one on the freaking planet is worth that' - Big money,Paramount Global,0.39724144,0.47647023,0.1262883,Neutral,0.47647023
26/04/2019,It’s right to save our children from Dumbo and this song of slavery,Paramount Global,0.55705684,0.3869808,0.055962373,Negative,0.55705684
24/04/2019,Avengers: Endgame fever set to make it first $1bn film in under a week,Paramount Global,0.002338634,0.23322363,0.76443774,Positive,0.76443774
23/04/2019,Disney Plus streaming site will not offer 'racist' Song of the South film,Paramount Global,0.4869853,0.45720923,0.055805493,Negative,0.4869853
22/04/2019,Walt Disney heir says paying chief executive £50.5m is 'insane',Paramount Global,0.34678805,0.54171324,0.11149869,Neutral,0.54171324
17/04/2019,Avengers: Endgame directors beg fans not to spoil film after footage leaked,Paramount Global,0.31236136,0.62925583,0.058382872,Neutral,0.62925583
13/04/2019,Disney prepares to strike back at Netflix,Paramount Global,0.017264953,0.75470734,0.22802767,Neutral,0.75470734
12/04/2019,Disney Plus: new streaming service launched with Marvel and Star Wars spin-offs,Paramount Global,0.001391508,0.26420432,0.73440415,Positive,0.73440415
04/04/2019,"'Treated as cheap labor': Disney underpays women, lawsuit alleges",Paramount Global,0.8107439,0.18177538,0.007480642,Negative,0.8107439
02/04/2019,Dumbo soars to the top as Captain Marvel slips at UK box office,Paramount Global,0.01447884,0.38957328,0.59594786,Positive,0.59594786
30/03/2019,Dumbo review – this flying elephant fails to take off,Paramount Global,0.84919935,0.14053017,0.010270424,Negative,0.84919935
27/03/2019,Grounded? How Disney's Dumbo flop could threaten its master plan,Paramount Global,0.7697415,0.21722977,0.013028809,Negative,0.7697415
26/03/2019,Dumbo review – Tim Burton remake lands with elephantine thud - Peter Bradshaw's film of the week,Paramount Global,0.008633274,0.87568766,0.115679115,Neutral,0.87568766
24/03/2019,"As government flounders, investors find a way to curb executive pay - Business leader",Paramount Global,0.20210388,0.7486679,0.049228217,Neutral,0.7486679
22/03/2019,Disney tops Hollywood hierarchy closing 21st Century Fox deal,Paramount Global,0.018477064,0.734654,0.24686895,Neutral,0.734654
21/03/2019,Toy Story 4: has Pixar forked it up? - Week in geek,Paramount Global,0.011108033,0.47216636,0.5167256,Positive,0.5167256
21/03/2019,On the set of Dumbo with Tim Burton: ‘Like meeting up with your teenage boyfriend’,Paramount Global,0.044096556,0.82873434,0.12716906,Neutral,0.82873434
20/03/2019,'A monopolistic blob': what the Disney/Fox merger means for cinema,Paramount Global,0.36926073,0.5902051,0.040534213,Neutral,0.5902051
20/03/2019,Disney seals $71bn deal for 21st Century Fox as it prepares to take on Netflix,Paramount Global,0.002534722,0.4374196,0.5600457,Positive,0.5600457
15/03/2019,James Gunn reinstated as Guardians of the Galaxy 3 director after Disney firing,Paramount Global,0.007648607,0.44010177,0.5522496,Positive,0.5522496
07/03/2019,Marvel shouldn't rush to introduce the X-Men to its cinematic universe - Week in geek,Paramount Global,0.18701181,0.6617855,0.15120271,Neutral,0.6617855
27/02/2019,Do the Rite thing: how Stravinsky's Rite of Spring changed music for ever,Paramount Global,0.037515078,0.8143318,0.14815308,Neutral,0.8143318
20/02/2019,Emma Thompson quits film after John Lasseter joins production,Paramount Global,0.16748434,0.8078433,0.024672275,Neutral,0.8078433
13/02/2019,Frozen 2: first trailer released for Disney sequel,Paramount Global,0.004172997,0.72091717,0.27490988,Neutral,0.72091717
11/02/2019,Miles Jupp: my double life as Mr Banks from Mary Poppins,Paramount Global,0.021646563,0.81706,0.16129342,Neutral,0.81706
06/02/2019,Kingdom Hearts 3 review – Disney-themed romp's charm is skin-deep,Paramount Global,0.002375248,0.125956,0.87166876,Positive,0.87166876
03/02/2019,Disney superheroes join battle of the streaming services - Observer business agenda,Paramount Global,0.017618703,0.73520535,0.24717598,Neutral,0.73520535
10/01/2019,‘Do I look pretty?’ is my daughters’ favourite question and it’s worrying me,Paramount Global,0.5468078,0.35322207,0.099970125,Negative,0.5468078
27/12/2018,The most anticipated films of 2019: 11-20 - The most anticipated movies of 2019,Paramount Global,0.002376306,0.29105517,0.7065685,Positive,0.7065685
21/12/2018,Trademarking ‘hakuna matata’ is a tipping point in Disney's portrayal of Africa,Paramount Global,0.02661458,0.7227765,0.25060895,Neutral,0.7227765
19/12/2018,Disney accused of colonialism over 'hakuna matata' trademark,Paramount Global,0.5702467,0.4096794,0.020073937,Negative,0.5702467
11/12/2018,The 50 best films of 2018 in the UK: No 9 – Coco - Top UK films 2018,Paramount Global,0.001464403,0.08942407,0.9091115,Positive,0.9091115
23/11/2018,The Lion King trailer: Disney releases first look at reboot of much loved animated film - Trailer park,Paramount Global,0.002580828,0.302807,0.6946122,Positive,0.6946122
21/11/2018,Ralph Breaks the Internet review – virtually impossible to enjoy tiresome arcade game re-run,Paramount Global,0.8987558,0.088932775,0.012311503,Negative,0.8987558
12/11/2018,Toy Story 4 trailer: first teaser for new film released,Paramount Global,0.011001259,0.8748597,0.11413896,Neutral,0.8748597
09/11/2018,Disney planning Star Wars spinoff series starring Diego Luna,Paramount Global,0.003131541,0.59640294,0.40046555,Neutral,0.59640294
02/11/2018,Can Star Wars finally shake off the shadow of the original trilogy? - Week in geek,Paramount Global,0.049566142,0.6881259,0.26230788,Neutral,0.6881259
01/11/2018,The Nutcracker and the Four Realms review – a festival of winter schmaltz,Paramount Global,0.045439202,0.8639096,0.090651244,Neutral,0.8639096
28/10/2018,Fight for $15 campaign is a comeback for labor movement's role in elections,Paramount Global,0.022487063,0.69527984,0.28223315,Neutral,0.69527984
24/10/2018,Don Cruella or Hook and his crooks: which Disney villain would serve the longest sentence?,Paramount Global,0.43392628,0.5397613,0.026312413,Neutral,0.5397613
20/10/2018,Lizzo would be a sea witch to make us all live happily ever after - Names in the news,Paramount Global,0.01514467,0.3043494,0.680506,Positive,0.680506
20/10/2018,Inside the windowless bunker where Disney stores its 'secret weapon',Paramount Global,0.11874335,0.8124573,0.06879935,Neutral,0.8124573
19/10/2018,'Rescue yourself!': Keira Knightley on why her daughter can't watch Cinderella,Paramount Global,0.39579716,0.5657943,0.0384085,Neutral,0.5657943
17/10/2018,Murdoch children may get up to $2bn each in 21st Century Fox sale,Paramount Global,0.015810477,0.73492104,0.24926849,Neutral,0.73492104
05/10/2018,"How we roasted Donald Duck, Disney's agent of imperialism",Paramount Global,0.48297888,0.46733,0.049691148,Negative,0.48297888
04/10/2018,Jon Favreau reveals details of Star Wars TV series,Paramount Global,0.008243302,0.88373315,0.108023554,Neutral,0.88373315
21/09/2018,"'Too much, too fast': Disney to scale back production of Star Wars movies",Paramount Global,0.3286599,0.5895453,0.08179485,Neutral,0.5895453
20/09/2018,Bets are off in 21st Century Fox and Comcast showdown for Sky - Nils Pratley on finance,Paramount Global,0.04286619,0.9094383,0.04769553,Neutral,0.9094383
08/09/2018,On the jungle trail: revisiting Kipling's children's classic,Paramount Global,0.013486084,0.8432979,0.14321609,Neutral,0.8432979
05/09/2018,Superheroes swoop to boost Hollywood but Netflix shadow looms,Paramount Global,0.10352679,0.76702327,0.12944995,Neutral,0.76702327
29/08/2018,The making of Disneyland – in pictures,Paramount Global,0.006234855,0.35225362,0.6415115,Positive,0.6415115
23/08/2018,'Pay a living wage': Bernie Sanders accuses Disney of dodging fair pay,Paramount Global,0.34712034,0.5614198,0.09145988,Neutral,0.5614198
15/08/2018,Outrage at Disney casting Jack Whitehall to play a gay character is misguided,Paramount Global,0.8018477,0.18645509,0.01169729,Negative,0.8018477
13/08/2018,Jack Whitehall's role as first major gay Disney character sparks row,Paramount Global,0.25575745,0.6761127,0.06812989,Neutral,0.6761127
07/08/2018,ITV joins Hollywood giants to back video streaming service for mobiles,Paramount Global,0.01542409,0.7787809,0.20579499,Neutral,0.7787809
05/08/2018,"In our #MeToo age, we must hold on to the hope of redemption",Paramount Global,0.025837775,0.55616707,0.4179952,Neutral,0.55616707
30/07/2018,Guardians of the Galaxy cast signs open letter in support of James Gunn,Paramount Global,0.003854375,0.440332,0.55581367,Positive,0.55581367
27/07/2018,Disneyland hikes some wages to $15 an hour after outcry over worker poverty,Paramount Global,0.031030154,0.5882579,0.3807119,Neutral,0.5882579
26/07/2018,Was James Gunn the first undeserving victim of Hollywood’s new zero-tolerance policy?,Paramount Global,0.6750846,0.31445745,0.010457989,Negative,0.6750846
21/07/2018,Dave Bautista defends fired Guardians of the Galaxy director James Gunn,Paramount Global,0.023554793,0.7387155,0.23772979,Neutral,0.7387155
21/07/2018,Disney fires Guardians of the Galaxy franchise director after offensive tweets,Paramount Global,0.42489487,0.49510357,0.080001555,Neutral,0.49510357
19/07/2018,Comcast turns focus to Sky after exiting battle for 21st Century Fox,Paramount Global,0.08790804,0.8542963,0.057795644,Neutral,0.8542963
16/07/2018,"If the economy is 'roaring', why are so many Americans still struggling?",Paramount Global,0.81248397,0.176024,0.011492004,Negative,0.81248397
15/07/2018,Trump’s trade war makes political sense to his base. Rivals must beware - Business leader,Paramount Global,0.31370428,0.5922983,0.09399736,Neutral,0.5922983
12/07/2018,Rupert Murdoch wins government clearance for Sky takeover,Paramount Global,0.024015676,0.76190066,0.21408369,Neutral,0.76190066
11/07/2018,Incredibles 2 review – riotous return of Pixar's superhero immortals,Paramount Global,0.027408203,0.40163597,0.5709558,Positive,0.5709558
03/07/2018,"Disney fans like their princesses like their coffee: hot, skinny and white",Paramount Global,0.009015861,0.27352887,0.71745527,Positive,0.71745527
28/06/2018,How Incredibles 2 goes to work for the feminist superhero,Paramount Global,0.019347219,0.7338553,0.24679747,Neutral,0.7338553
24/06/2018,There’s no panic yet: but Trump’s trade war could get out of hand - Business leader,Paramount Global,0.41526085,0.5345605,0.05017866,Neutral,0.5345605
22/06/2018,Who Framed Roger Rabbit? at 30: the game-changer Hollywood couldn't top,Paramount Global,0.2840428,0.57286227,0.14309493,Neutral,0.57286227
20/06/2018,Disney raises offer for 21st Century Fox to $71.3bn and outflanks Comcast,Paramount Global,0.003983458,0.55634755,0.439669,Neutral,0.55634755
13/06/2018,Comcast launches $65bn bid to steal Murdoch's Fox away from Disney,Paramount Global,0.10377678,0.8442247,0.051998578,Neutral,0.8442247
07/06/2018,Disneyland workers face ruthless exploitation. Their fight is our fight,Paramount Global,0.46391225,0.4414975,0.09459022,Negative,0.46391225
06/06/2018,Wreck-It Ralph 2 is proof Disney now owns everything – even its own sexism - Week in geek,Paramount Global,0.10759583,0.3123196,0.5800846,Positive,0.5800846
31/05/2018,How can Star Wars get back on track after Solo's disappointing debut? - Week in geek,Paramount Global,0.43907118,0.49227324,0.068655565,Neutral,0.49227324
27/05/2018,"Two years after the Brexit vote, Project Fear may be coming true - Business leader",Paramount Global,0.38946792,0.52650386,0.084028184,Neutral,0.52650386
25/05/2018,Boba Fett Star Wars movie in the works,Paramount Global,0.005233104,0.8330208,0.1617461,Neutral,0.8330208
23/05/2018,Fox told to engage with Comcast despite rival bid benefit to Murdoch,Paramount Global,0.08663738,0.8665961,0.04676644,Neutral,0.8665961
19/05/2018,DisneyLife: living the Disney dream 24/7 - Guy Lodge's streaming and DVDs,Paramount Global,0.00140588,0.12012261,0.8784715,Positive,0.8784715
16/05/2018,Lachlan Murdoch ascends as CEO and chairman of new Fox company,Paramount Global,0.005102029,0.7631515,0.23174644,Neutral,0.7631515
15/05/2018,Is Avengers: Infinity War really the UK's biggest-ever superhero movie? - Box office analysis: UK,Paramount Global,0.013740938,0.51251256,0.47374648,Neutral,0.51251256
09/05/2018,Fox to press on with Disney merger despite likely Comcast bid,Paramount Global,0.02222644,0.90231705,0.07545651,Neutral,0.90231705
27/04/2018,"The battle for Sky: what next for Murdoch, Comcast and Disney?",Paramount Global,0.17151475,0.79065377,0.03783146,Neutral,0.79065377
25/04/2018,Comcast launches rival £22bn Sky takeover bid,Paramount Global,0.032317117,0.89711237,0.07057048,Neutral,0.89711237
06/04/2018,Disney plots High Fidelity TV series with female lead - Guy Lodge's streaming and DVDs,Paramount Global,0.003860527,0.80783397,0.18830553,Neutral,0.80783397
03/04/2018,Disney offers to buy Sky News to ease Murdoch's £11.7bn takeover,Paramount Global,0.022686051,0.8383427,0.13897127,Neutral,0.8383427
23/03/2018,Frozen review – Disney hit arrives on Broadway with mixed results,Paramount Global,0.22013292,0.69103783,0.088829264,Neutral,0.69103783
07/03/2018,A Wrinkle in Time review – Ava DuVernay's fantasy is a glittery disappointment,Paramount Global,0.8733027,0.11627177,0.010425459,Negative,0.8733027
05/03/2018,Coco wins best animated feature at Oscars 2018,Paramount Global,0.00212551,0.14254549,0.855329,Positive,0.855329
01/03/2018,Down and out in Disneyland: study finds most LA workers can't cover basic needs - Outside in America,Paramount Global,0.6927587,0.2792129,0.028028414,Negative,0.6927587
23/02/2018,Disney's Frozen musical opens on Broadway: 'More nudity than expected',Paramount Global,0.19866411,0.6062419,0.19509402,Neutral,0.6062419
21/02/2018,Sade to release first new music in eight years,Paramount Global,0.008084434,0.88378125,0.10813434,Neutral,0.88378125
20/02/2018,Conservators race against time to save film cels of classic Disney characters,Paramount Global,0.12865838,0.7236707,0.14767082,Neutral,0.7236707
05/02/2018,Solo: A Star Wars Story - five things we learned from the first trailer - Week in geek,Paramount Global,0.010687748,0.6328333,0.35647893,Neutral,0.6328333
05/02/2018,Solo: A Star Wars Story – first trailer for the space smuggler prequel unveiled,Paramount Global,0.006639382,0.8591688,0.1341919,Neutral,0.8591688
23/01/2018,Disney's gloriously ghoulish Coco charms UK box office - Box office analysis: UK,Paramount Global,0.002042238,0.11169374,0.886264,Positive,0.886264
09/01/2018,Apocalypse now: what happens when the X-Men crash the Marvel Cinematic Universe? - Week in geek,Paramount Global,0.37906632,0.54800624,0.07292743,Neutral,0.54800624
07/01/2018,Murky defence of diesel does Britain’s troubled motor industry no credit - Business leader,Paramount Global,0.79270667,0.19097552,0.016317805,Negative,0.79270667
05/01/2018,Death wears Mickey Mouse ears: how Disney is doing parents a favour,Paramount Global,0.031880695,0.42071092,0.5474084,Positive,0.5474084
23/12/2017,2017: the sequel … seven lessons for Hollywood after summer’s disasters,Paramount Global,0.44341436,0.51771367,0.03887197,Neutral,0.51771367
19/12/2017,Disney's Hall of Presidents unveils eerily lifelike Donald Trump – video,Paramount Global,0.002745122,0.1836374,0.8136175,Positive,0.8136175
18/12/2017,John Skipper resigns as ESPN president over 'substance addiction' issue,Paramount Global,0.4263999,0.5470613,0.026538774,Neutral,0.5470613
17/12/2017,"Suddenly, the mighty Murdoch is just another middleweight - Peter Preston on press and broadcasting",Paramount Global,0.39655173,0.54998666,0.053461608,Neutral,0.54998666
17/12/2017,Rupert Murdoch: Will this prove to be the media king’s last act? - The Observer profile,Paramount Global,0.12231686,0.83573073,0.041952386,Neutral,0.83573073
15/12/2017,Captain America vs Predator: what could the Disney/Fox deal mean for movies?,Paramount Global,0.03527411,0.8958284,0.068897426,Neutral,0.8958284
15/12/2017,Pinocchio review – the wooden wonder struts his stuff in a brilliant return to his roots,Paramount Global,0.005110496,0.16533327,0.8295562,Positive,0.8295562
15/12/2017,Experience: I was Bambi - Experience,Paramount Global,0.02678418,0.8875363,0.08567961,Neutral,0.8875363
14/12/2017,Disney will not push for Sky if UK regulator rejects Murdoch bid,Paramount Global,0.2715802,0.69955826,0.028861506,Neutral,0.69955826
14/12/2017,The Guardian view on Rupert Murdoch: a man out of time,Paramount Global,0.28410444,0.6816889,0.034206733,Neutral,0.6816889
14/12/2017,The Murdoch dynasty opens another surprise chapter,Paramount Global,0.21271291,0.7046225,0.08266456,Neutral,0.7046225
14/12/2017,Trump applauds Murdoch over Disney-Fox deal amid row over Time Warner,Paramount Global,0.04660991,0.5674428,0.3859473,Neutral,0.5674428
14/12/2017,Retreat of the Rupert Murdoch media empire is a stunning reversal - Nils Pratley on finance,Paramount Global,0.010939973,0.25880864,0.7302514,Positive,0.7302514
14/12/2017,Rupert Murdoch reshapes media empire with $66bn Disney deal,Paramount Global,0.044687327,0.82535106,0.12996162,Neutral,0.82535106
14/12/2017,Disney-Fox deal: what it means for the Murdochs and their media empire,Paramount Global,0.08619988,0.83458424,0.07921583,Neutral,0.83458424
13/12/2017,Rupert Murdoch set to sell off 21st Century Fox assets to Disney,Paramount Global,0.049317475,0.9176142,0.033068385,Neutral,0.9176142
10/12/2017,"As Snow White turns 80, inspiring images of gentle innocence go on sale in Big Apple",Paramount Global,0.002198693,0.1645975,0.83320385,Positive,0.83320385
09/12/2017,Fox and Disney: is Rupert Murdoch in retreat - or planning his next move?,Paramount Global,0.07009866,0.8942181,0.03568319,Neutral,0.8942181
05/12/2017,Fox boss James Murdoch could be next Disney CEO in possible merger – report,Paramount Global,0.013581507,0.9144091,0.072009385,Neutral,0.9144091
03/12/2017,21st Century Fox 'restarts talks' for possible sale to Walt Disney,Paramount Global,0.005387004,0.8606536,0.13395946,Neutral,0.8606536
29/11/2017,Avengers: Infinity War – watch the first trailer for Marvel's massive superhero sequel,Paramount Global,0.003563672,0.51020455,0.48623177,Neutral,0.51020455
22/11/2017,Pixar's John Lasseter taking leave citing 'missteps' and 'unwanted hugs',Paramount Global,0.4983863,0.47907305,0.022540608,Negative,0.4983863
22/11/2017,Rashida Jones denies she left Pixar over 'unwanted advances' by John Lasseter,Paramount Global,0.46279824,0.5146425,0.022559237,Neutral,0.5146425
21/11/2017,"Coco review – Pixar's vibrant, melancholic adventure is a refreshing return to form",Paramount Global,0.001470026,0.03727658,0.96125335,Positive,0.96125335
19/11/2017,The Incredibles 2: watch the first trailer for Pixar's superpowered sequel,Paramount Global,0.00200192,0.21456847,0.78342956,Positive,0.78342956
12/11/2017,Everything’s up in the air - especially Sky News - Peter Preston on press and broadcasting,Paramount Global,0.10143542,0.7935919,0.1049726,Neutral,0.7935919
12/11/2017,Film-makers race to reclaim the dark soul of Pinocchio,Paramount Global,0.19007353,0.7679555,0.041971013,Neutral,0.7679555
09/11/2017,Disney reveals plan for new Star Wars trilogy and live-action TV series,Paramount Global,0.002974256,0.6152901,0.38173562,Neutral,0.6152901
08/11/2017,Coming soon: (with subtitles) The Critics Who Humbled Angry Disney,Paramount Global,0.016731676,0.84585434,0.13741408,Neutral,0.84585434
07/11/2017,Disney ends blackout of LA Times after boycott from media outlets,Paramount Global,0.1546032,0.77482665,0.070570126,Neutral,0.77482665
